detailId,orderId,flashItemId,quantity,unitPrice
DTL-00976,ORD-01722,FSI-00452,1,93000.0
DTL-00977,ORD-01228,FSI-00331,1,2547000.0
DTL-00978,ORD-01919,FSI-00449,2,88000.0
DTL-00979,ORD-00837,FSI-00188,1,2080000.0
DTL-00980,ORD-02378,FSI-00217,1,1406000.0
DTL-00981,ORD-01191,FSI-00222,1,1525000.0
DTL-00982,ORD-00183,FSI-00416,1,491000.0
DTL-00983,ORD-00151,FSI-00314,1,579000.0
DTL-00984,ORD-02225,FSI-00295,2,2543000.0
DTL-00985,ORD-02438,FSI-00305,2,1173000.0
DTL-00986,ORD-02297,FSI-00194,1,860000.0
DTL-00987,ORD-02390,FSI-00457,1,1499000.0
DTL-00988,ORD-00142,FSI-00025,2,2615000.0
DTL-00989,ORD-01608,FSI-00138,1,367000.0
DTL-00990,ORD-00311,FSI-00041,1,282000.0
DTL-00991,ORD-01195,FSI-00337,2,1843000.0
DTL-00992,ORD-01684,FSI-00138,1,367000.0
DTL-00993,ORD-02206,FSI-00284,1,724000.0
DTL-00994,ORD-01136,FSI-00174,2,3234000.0
DTL-00995,ORD-01248,FSI-00121,1,2012000.0
DTL-00996,ORD-01853,FSI-00086,2,241000.0
DTL-00997,ORD-02004,FSI-00384,2,1842000.0
DTL-00998,ORD-00381,FSI-00280,1,1586000.0
DTL-00999,ORD-00902,FSI-00272,2,476000.0
DTL-01000,ORD-02278,FSI-00380,2,2242000.0
DTL-01001,ORD-00475,FSI-00098,1,309000.0
DTL-01002,ORD-01105,FSI-00147,2,140000.0
DTL-01003,ORD-00003,FSI-00372,1,842000.0
DTL-01004,ORD-01749,FSI-00266,2,452000.0
DTL-01005,ORD-00972,FSI-00027,2,246000.0
DTL-01006,ORD-01282,FSI-00175,2,1986000.0
DTL-01007,ORD-00990,FSI-00269,2,377000.0
DTL-01008,ORD-01088,FSI-00109,1,1523000.0
DTL-01009,ORD-01544,FSI-00378,2,875000.0
DTL-01010,ORD-01349,FSI-00449,2,88000.0
DTL-01011,ORD-02402,FSI-00197,2,616000.0
DTL-01012,ORD-00750,FSI-00457,1,1499000.0
DTL-01013,ORD-02156,FSI-00237,2,1856000.0
DTL-01014,ORD-00001,FSI-00352,1,421000.0
DTL-01015,ORD-02498,FSI-00208,2,542000.0
DTL-01016,ORD-02020,FSI-00080,2,1138000.0
DTL-01017,ORD-02008,FSI-00118,1,2561000.0
DTL-01018,ORD-02107,FSI-00123,2,445000.0
DTL-01019,ORD-02131,FSI-00187,2,2229000.0
DTL-01020,ORD-01026,FSI-00066,1,1425000.0
DTL-01021,ORD-01099,FSI-00064,2,1275000.0
DTL-01022,ORD-01969,FSI-00460,2,2152000.0
DTL-01023,ORD-00472,FSI-00434,1,1096000.0
DTL-01024,ORD-01327,FSI-00164,2,483000.0
DTL-01025,ORD-01873,FSI-00083,1,1757000.0
DTL-01026,ORD-01705,FSI-00342,1,1759000.0
DTL-01027,ORD-01447,FSI-00355,1,614000.0
DTL-01028,ORD-00911,FSI-00045,1,1728000.0
DTL-01029,ORD-01852,FSI-00381,1,1470000.0
DTL-01030,ORD-02469,FSI-00416,2,491000.0
DTL-01031,ORD-01209,FSI-00221,1,1769000.0
DTL-01032,ORD-01069,FSI-00060,2,1361000.0
DTL-01033,ORD-01343,FSI-00026,2,2776000.0
DTL-01034,ORD-01538,FSI-00160,2,2230000.0
DTL-01035,ORD-02163,FSI-00462,1,39000.0
DTL-01036,ORD-01595,FSI-00100,2,2030000.0
DTL-01037,ORD-00281,FSI-00027,2,246000.0
DTL-01038,ORD-00442,FSI-00391,1,1674000.0
DTL-01039,ORD-01944,FSI-00001,1,287000.0
DTL-01040,ORD-01662,FSI-00415,2,1194000.0
DTL-01041,ORD-00974,FSI-00263,2,237000.0
DTL-01042,ORD-02428,FSI-00095,1,654000.0
DTL-01043,ORD-01956,FSI-00134,2,2666000.0
DTL-01044,ORD-02466,FSI-00246,2,175000.0
DTL-01045,ORD-01683,FSI-00263,1,237000.0
DTL-01046,ORD-02103,FSI-00111,2,2364000.0
DTL-01047,ORD-01044,FSI-00004,2,956000.0
DTL-01048,ORD-00010,FSI-00120,1,1736000.0
DTL-01049,ORD-00372,FSI-00468,1,1037000.0
DTL-01050,ORD-01810,FSI-00156,1,684000.0
DTL-01051,ORD-01860,FSI-00208,2,542000.0
DTL-01052,ORD-01468,FSI-00036,2,524000.0
DTL-01053,ORD-00796,FSI-00116,2,1007000.0
DTL-01054,ORD-00071,FSI-00481,2,231000.0
DTL-01055,ORD-02362,FSI-00084,1,197000.0
DTL-01056,ORD-01613,FSI-00388,2,2530000.0
DTL-01057,ORD-01524,FSI-00430,2,722000.0
DTL-01058,ORD-00281,FSI-00353,1,2151000.0
DTL-01059,ORD-00044,FSI-00409,2,2426000.0
DTL-01060,ORD-00428,FSI-00377,1,1223000.0
DTL-01061,ORD-01478,FSI-00395,1,2308000.0
DTL-01062,ORD-00208,FSI-00373,1,1444000.0
DTL-01063,ORD-01416,FSI-00372,1,842000.0
DTL-01064,ORD-00625,FSI-00488,2,785000.0
DTL-01065,ORD-00177,FSI-00261,1,1896000.0
DTL-01066,ORD-01354,FSI-00032,2,1354000.0
DTL-01067,ORD-00849,FSI-00305,2,1173000.0
DTL-01068,ORD-01425,FSI-00225,1,1501000.0
DTL-01069,ORD-02246,FSI-00294,2,1061000.0
DTL-01070,ORD-00789,FSI-00176,2,667000.0
DTL-01071,ORD-02014,FSI-00370,1,1684000.0
DTL-01072,ORD-01917,FSI-00016,1,1003000.0
DTL-01073,ORD-01862,FSI-00267,1,1135000.0
DTL-01074,ORD-00612,FSI-00239,2,1323000.0
DTL-01075,ORD-02068,FSI-00250,1,265000.0
DTL-01076,ORD-00753,FSI-00430,2,722000.0
DTL-01077,ORD-00222,FSI-00391,1,1674000.0
DTL-01078,ORD-00766,FSI-00158,2,1339000.0
DTL-01079,ORD-01656,FSI-00372,2,842000.0
DTL-01080,ORD-01267,FSI-00324,2,2297000.0
DTL-01081,ORD-02479,FSI-00065,1,1021000.0
DTL-01082,ORD-01981,FSI-00123,1,445000.0
DTL-01083,ORD-01362,FSI-00435,1,1901000.0
DTL-01084,ORD-01057,FSI-00099,1,924000.0
DTL-01085,ORD-01076,FSI-00177,1,668000.0
DTL-01086,ORD-00268,FSI-00117,2,1216000.0
DTL-01087,ORD-01346,FSI-00033,2,169000.0
DTL-01088,ORD-01576,FSI-00194,1,860000.0
DTL-01089,ORD-01055,FSI-00486,1,1700000.0
DTL-01090,ORD-00737,FSI-00245,2,2605000.0
DTL-01091,ORD-02217,FSI-00430,2,722000.0
DTL-01092,ORD-01802,FSI-00315,2,358000.0
DTL-01093,ORD-02053,FSI-00053,2,1392000.0
DTL-01094,ORD-00690,FSI-00012,2,1798000.0
DTL-01095,ORD-01365,FSI-00055,1,1725000.0
DTL-01096,ORD-00799,FSI-00166,1,1444000.0
DTL-01097,ORD-00785,FSI-00385,2,79000.0
DTL-01098,ORD-01667,FSI-00352,1,421000.0
DTL-01099,ORD-01325,FSI-00380,1,2242000.0
DTL-01100,ORD-00720,FSI-00453,1,2938000.0
DTL-01101,ORD-01239,FSI-00261,2,1896000.0
DTL-01102,ORD-00380,FSI-00489,2,1354000.0
DTL-01103,ORD-01919,FSI-00018,1,1135000.0
DTL-01104,ORD-01489,FSI-00166,2,1444000.0
DTL-01105,ORD-01107,FSI-00310,1,1366000.0
DTL-01106,ORD-02222,FSI-00301,2,544000.0
DTL-01107,ORD-02328,FSI-00174,1,3234000.0
DTL-01108,ORD-00693,FSI-00147,2,140000.0
DTL-01109,ORD-01512,FSI-00274,2,302000.0
DTL-01110,ORD-00701,FSI-00201,1,600000.0
DTL-01111,ORD-00807,FSI-00414,1,677000.0
DTL-01112,ORD-01620,FSI-00091,1,1488000.0
DTL-01113,ORD-02047,FSI-00055,1,1725000.0
DTL-01114,ORD-01732,FSI-00254,1,1705000.0
DTL-01115,ORD-01872,FSI-00122,2,1024000.0
DTL-01116,ORD-01969,FSI-00038,1,2147000.0
DTL-01117,ORD-01909,FSI-00244,2,2180000.0
DTL-01118,ORD-00957,FSI-00163,2,56000.0
DTL-01119,ORD-01288,FSI-00500,2,1233000.0
DTL-01120,ORD-01406,FSI-00482,1,1781000.0
DTL-01121,ORD-01745,FSI-00139,1,499000.0
DTL-01122,ORD-00211,FSI-00352,1,421000.0
DTL-01123,ORD-01681,FSI-00092,2,1949000.0
DTL-01124,ORD-01882,FSI-00386,1,1860000.0
DTL-01125,ORD-00969,FSI-00275,1,1546000.0
DTL-01126,ORD-00846,FSI-00393,2,1877000.0
DTL-01127,ORD-00274,FSI-00356,1,2659000.0
DTL-01128,ORD-02242,FSI-00113,1,1062000.0
DTL-01129,ORD-00260,FSI-00033,2,169000.0
DTL-01130,ORD-00111,FSI-00198,1,1726000.0
DTL-01131,ORD-00020,FSI-00300,2,958000.0
DTL-01132,ORD-02160,FSI-00416,1,491000.0
DTL-01133,ORD-00636,FSI-00030,1,1223000.0
DTL-01134,ORD-00850,FSI-00323,1,2082000.0
DTL-01135,ORD-02325,FSI-00098,2,309000.0
DTL-01136,ORD-00169,FSI-00432,2,2743000.0
DTL-01137,ORD-02109,FSI-00308,1,287000.0
DTL-01138,ORD-02208,FSI-00013,1,641000.0
DTL-01139,ORD-02075,FSI-00397,2,2590000.0
DTL-01140,ORD-00741,FSI-00282,1,1056000.0
DTL-01141,ORD-00293,FSI-00391,2,1674000.0
DTL-01142,ORD-00209,FSI-00091,2,1488000.0
DTL-01143,ORD-00622,FSI-00432,1,2743000.0
DTL-01144,ORD-01949,FSI-00321,1,63000.0
DTL-01145,ORD-00572,FSI-00287,1,900000.0
DTL-01146,ORD-01643,FSI-00434,2,1096000.0
DTL-01147,ORD-00902,FSI-00402,1,1383000.0
DTL-01148,ORD-01132,FSI-00363,2,1504000.0
DTL-01149,ORD-02120,FSI-00096,2,1460000.0
DTL-01150,ORD-01390,FSI-00095,1,654000.0
DTL-01151,ORD-01716,FSI-00033,2,169000.0
DTL-01152,ORD-00259,FSI-00397,2,2590000.0
DTL-01153,ORD-01139,FSI-00417,2,927000.0
DTL-01154,ORD-00749,FSI-00088,2,1717000.0
DTL-01155,ORD-01508,FSI-00428,2,1550000.0
DTL-01156,ORD-00960,FSI-00277,1,468000.0
DTL-01157,ORD-02441,FSI-00218,1,71000.0
DTL-01158,ORD-01625,FSI-00419,1,268000.0
DTL-01159,ORD-02264,FSI-00482,2,1781000.0
DTL-01160,ORD-01927,FSI-00465,2,265000.0
DTL-01161,ORD-01881,FSI-00076,1,1945000.0
DTL-01162,ORD-02009,FSI-00248,1,1966000.0
DTL-01163,ORD-01981,FSI-00456,1,2181000.0
DTL-01164,ORD-01793,FSI-00057,2,1796000.0
DTL-01165,ORD-01405,FSI-00408,2,640000.0
DTL-01166,ORD-01781,FSI-00293,2,2110000.0
DTL-01167,ORD-01734,FSI-00091,1,1488000.0
DTL-01168,ORD-01589,FSI-00275,2,1546000.0
DTL-01169,ORD-02397,FSI-00313,2,2450000.0
DTL-01170,ORD-02112,FSI-00447,1,1527000.0
DTL-01171,ORD-00462,FSI-00036,1,524000.0
DTL-01172,ORD-00388,FSI-00099,2,924000.0
DTL-01173,ORD-00896,FSI-00327,1,158000.0
DTL-01174,ORD-00310,FSI-00080,2,1138000.0
DTL-01175,ORD-01362,FSI-00357,2,1755000.0
DTL-01176,ORD-00212,FSI-00134,2,2666000.0
DTL-01177,ORD-00361,FSI-00397,1,2590000.0
DTL-01178,ORD-00762,FSI-00156,2,684000.0
DTL-01179,ORD-00253,FSI-00182,2,118000.0
DTL-01180,ORD-01590,FSI-00276,1,1399000.0
DTL-01181,ORD-00026,FSI-00225,1,1501000.0
DTL-01182,ORD-01662,FSI-00375,2,1903000.0
DTL-01183,ORD-02093,FSI-00024,1,500000.0
DTL-01184,ORD-01426,FSI-00266,2,452000.0
DTL-01185,ORD-01548,FSI-00160,1,2230000.0
DTL-01186,ORD-00489,FSI-00123,2,445000.0
DTL-01187,ORD-01258,FSI-00381,1,1470000.0
DTL-01188,ORD-00864,FSI-00195,1,1473000.0
DTL-01189,ORD-01351,FSI-00481,1,231000.0
DTL-01190,ORD-00475,FSI-00315,1,358000.0
DTL-01191,ORD-01975,FSI-00197,1,616000.0
DTL-01192,ORD-01301,FSI-00411,2,1523000.0
DTL-01193,ORD-00182,FSI-00312,1,50000.0
DTL-01194,ORD-01928,FSI-00336,1,458000.0
DTL-01195,ORD-01628,FSI-00094,2,112000.0
DTL-01196,ORD-00935,FSI-00325,2,2177000.0
DTL-01197,ORD-01574,FSI-00344,2,2618000.0
DTL-01198,ORD-01589,FSI-00080,1,1138000.0
DTL-01199,ORD-01415,FSI-00264,2,220000.0
DTL-01200,ORD-01178,FSI-00254,1,1705000.0
DTL-01201,ORD-02487,FSI-00353,1,2151000.0
DTL-01202,ORD-02477,FSI-00075,1,1961000.0
DTL-01203,ORD-01819,FSI-00467,2,766000.0
DTL-01204,ORD-00732,FSI-00482,1,1781000.0
DTL-01205,ORD-01275,FSI-00192,2,2301000.0
DTL-01206,ORD-01272,FSI-00405,2,1125000.0
DTL-01207,ORD-01630,FSI-00226,2,1475000.0
DTL-01208,ORD-01836,FSI-00187,1,2229000.0
DTL-01209,ORD-00499,FSI-00437,1,894000.0
DTL-01210,ORD-01718,FSI-00226,2,1475000.0
DTL-01211,ORD-01204,FSI-00492,1,1809000.0
DTL-01212,ORD-00095,FSI-00438,1,428000.0
DTL-01213,ORD-01745,FSI-00124,2,1660000.0
DTL-01214,ORD-02142,FSI-00036,2,524000.0
DTL-01215,ORD-01724,FSI-00326,2,902000.0
DTL-01216,ORD-00939,FSI-00466,1,891000.0
DTL-01217,ORD-01709,FSI-00220,1,1937000.0
DTL-01218,ORD-01573,FSI-00399,1,853000.0
DTL-01219,ORD-00696,FSI-00329,1,812000.0
DTL-01220,ORD-01526,FSI-00213,2,1577000.0
DTL-01221,ORD-02398,FSI-00405,1,1125000.0
DTL-01222,ORD-00719,FSI-00036,1,524000.0
DTL-01223,ORD-02058,FSI-00194,2,860000.0
DTL-01224,ORD-02016,FSI-00474,2,1943000.0
DTL-01225,ORD-00528,FSI-00331,2,2547000.0
DTL-01226,ORD-01159,FSI-00032,1,1354000.0
DTL-01227,ORD-01178,FSI-00444,2,2792000.0
DTL-01228,ORD-00349,FSI-00016,2,1003000.0
DTL-01229,ORD-00698,FSI-00444,2,2792000.0
DTL-01230,ORD-01396,FSI-00300,1,958000.0
DTL-01231,ORD-02263,FSI-00025,2,2615000.0
DTL-01232,ORD-01639,FSI-00233,2,2090000.0
DTL-01233,ORD-00554,FSI-00352,2,421000.0
DTL-01234,ORD-01399,FSI-00445,2,524000.0
DTL-01235,ORD-01261,FSI-00421,2,367000.0
DTL-01236,ORD-01379,FSI-00102,1,259000.0
DTL-01237,ORD-00821,FSI-00489,1,1354000.0
DTL-01238,ORD-01878,FSI-00261,2,1896000.0
DTL-01239,ORD-00997,FSI-00121,1,2012000.0
DTL-01240,ORD-01138,FSI-00291,1,1675000.0
DTL-01241,ORD-01214,FSI-00239,2,1323000.0
DTL-01242,ORD-01786,FSI-00018,2,1135000.0
DTL-01243,ORD-00931,FSI-00485,1,1608000.0
DTL-01244,ORD-00250,FSI-00317,2,313000.0
DTL-01245,ORD-02047,FSI-00032,2,1354000.0
DTL-01246,ORD-00922,FSI-00269,2,377000.0
DTL-01247,ORD-01373,FSI-00417,2,927000.0
DTL-01248,ORD-01563,FSI-00051,1,1649000.0
DTL-01249,ORD-00174,FSI-00440,1,1257000.0
DTL-01250,ORD-01989,FSI-00187,1,2229000.0
DTL-01251,ORD-01377,FSI-00273,2,697000.0
DTL-01252,ORD-02238,FSI-00275,2,1546000.0
DTL-01253,ORD-00530,FSI-00221,2,1769000.0
DTL-01254,ORD-00390,FSI-00199,1,1658000.0
DTL-01255,ORD-01179,FSI-00039,2,174000.0
DTL-01256,ORD-01665,FSI-00174,1,3234000.0
DTL-01257,ORD-01405,FSI-00106,2,1335000.0
DTL-01258,ORD-01707,FSI-00018,2,1135000.0
DTL-01259,ORD-00345,FSI-00118,2,2561000.0
DTL-01260,ORD-00957,FSI-00002,1,601000.0
DTL-01261,ORD-01768,FSI-00260,1,903000.0
DTL-01262,ORD-00600,FSI-00096,2,1460000.0
DTL-01263,ORD-01120,FSI-00154,1,1035000.0
DTL-01264,ORD-00816,FSI-00252,1,453000.0
DTL-01265,ORD-01042,FSI-00009,2,2006000.0
DTL-01266,ORD-00162,FSI-00409,1,2426000.0
DTL-01267,ORD-01452,FSI-00292,2,301000.0
DTL-01268,ORD-01414,FSI-00432,1,2743000.0
DTL-01269,ORD-01658,FSI-00111,1,2364000.0
DTL-01270,ORD-02241,FSI-00130,2,2326000.0
DTL-01271,ORD-00350,FSI-00063,1,1127000.0
DTL-01272,ORD-00640,FSI-00222,1,1525000.0
DTL-01273,ORD-01584,FSI-00058,2,1819000.0
DTL-01274,ORD-01534,FSI-00466,1,891000.0
DTL-01275,ORD-00362,FSI-00140,2,1259000.0
DTL-01276,ORD-01349,FSI-00272,1,476000.0
DTL-01277,ORD-00974,FSI-00046,2,929000.0
DTL-01278,ORD-00913,FSI-00479,2,2322000.0
DTL-01279,ORD-00236,FSI-00303,1,2022000.0
DTL-01280,ORD-01573,FSI-00259,2,1920000.0
DTL-01281,ORD-00833,FSI-00278,1,2149000.0
DTL-01282,ORD-01299,FSI-00146,2,1253000.0
DTL-01283,ORD-02118,FSI-00304,2,53000.0
DTL-01284,ORD-01052,FSI-00192,1,2301000.0
DTL-01285,ORD-00947,FSI-00369,2,2083000.0
DTL-01286,ORD-01676,FSI-00331,1,2547000.0
DTL-01287,ORD-01308,FSI-00198,1,1726000.0
DTL-01288,ORD-02419,FSI-00479,1,2322000.0
DTL-01289,ORD-00805,FSI-00054,1,2424000.0
DTL-01290,ORD-02373,FSI-00044,2,2020000.0
DTL-01291,ORD-00611,FSI-00177,1,668000.0
DTL-01292,ORD-00878,FSI-00222,1,1525000.0
DTL-01293,ORD-01957,FSI-00087,1,2041000.0
DTL-01294,ORD-01393,FSI-00404,2,1753000.0
DTL-01295,ORD-01600,FSI-00019,1,88000.0
DTL-01296,ORD-00118,FSI-00228,2,2016000.0
DTL-01297,ORD-01456,FSI-00150,2,1323000.0
DTL-01298,ORD-00082,FSI-00004,1,956000.0
DTL-01299,ORD-02204,FSI-00281,1,1934000.0
DTL-01300,ORD-00349,FSI-00296,1,2140000.0
DTL-01301,ORD-00894,FSI-00185,2,911000.0
DTL-01302,ORD-01240,FSI-00117,2,1216000.0
DTL-01303,ORD-01362,FSI-00165,2,1126000.0
DTL-01304,ORD-01489,FSI-00057,1,1796000.0
DTL-01305,ORD-01396,FSI-00308,1,287000.0
DTL-01306,ORD-02254,FSI-00020,2,1504000.0
DTL-01307,ORD-01166,FSI-00366,1,2415000.0
DTL-01308,ORD-00591,FSI-00268,1,1492000.0
DTL-01309,ORD-01452,FSI-00017,1,2021000.0
DTL-01310,ORD-01320,FSI-00033,1,169000.0
DTL-01311,ORD-01593,FSI-00239,1,1323000.0
DTL-01312,ORD-01426,FSI-00478,2,431000.0
DTL-01313,ORD-00793,FSI-00384,1,1842000.0
DTL-01314,ORD-00036,FSI-00418,2,2283000.0
DTL-01315,ORD-01517,FSI-00096,2,1460000.0
DTL-01316,ORD-01495,FSI-00362,2,2649000.0
DTL-01317,ORD-00377,FSI-00038,2,2147000.0
DTL-01318,ORD-02248,FSI-00421,1,367000.0
DTL-01319,ORD-00402,FSI-00273,2,697000.0
DTL-01320,ORD-00215,FSI-00098,2,309000.0
DTL-01321,ORD-02279,FSI-00217,1,1406000.0
DTL-01322,ORD-01754,FSI-00384,2,1842000.0
DTL-01323,ORD-02244,FSI-00453,1,2938000.0
DTL-01324,ORD-00891,FSI-00265,2,1054000.0
DTL-01325,ORD-01562,FSI-00441,2,1089000.0
DTL-01326,ORD-01737,FSI-00178,1,488000.0
DTL-01327,ORD-02008,FSI-00397,2,2590000.0
DTL-01328,ORD-00732,FSI-00155,1,1132000.0
DTL-01329,ORD-00512,FSI-00085,2,1179000.0
DTL-01330,ORD-01032,FSI-00288,1,1865000.0
DTL-01331,ORD-01758,FSI-00379,1,2009000.0
DTL-01332,ORD-00428,FSI-00378,1,875000.0
DTL-01333,ORD-01881,FSI-00040,2,874000.0
DTL-01334,ORD-00416,FSI-00468,2,1037000.0
DTL-01335,ORD-00833,FSI-00470,2,2025000.0
DTL-01336,ORD-01966,FSI-00211,1,1727000.0
DTL-01337,ORD-00996,FSI-00383,2,154000.0
DTL-01338,ORD-00230,FSI-00043,2,573000.0
DTL-01339,ORD-01806,FSI-00259,1,1920000.0
DTL-01340,ORD-01403,FSI-00226,2,1475000.0
DTL-01341,ORD-01523,FSI-00130,1,2326000.0
DTL-01342,ORD-01255,FSI-00125,2,736000.0
DTL-01343,ORD-00571,FSI-00133,2,3124000.0
DTL-01344,ORD-01157,FSI-00438,2,428000.0
DTL-01345,ORD-00984,FSI-00480,1,844000.0
DTL-01346,ORD-00549,FSI-00206,1,79000.0
DTL-01347,ORD-02144,FSI-00250,2,265000.0
DTL-01348,ORD-01897,FSI-00227,2,1691000.0
DTL-01349,ORD-01984,FSI-00479,2,2322000.0
DTL-01350,ORD-01059,FSI-00416,2,491000.0
DTL-01351,ORD-00316,FSI-00490,1,1106000.0
DTL-01352,ORD-00972,FSI-00098,2,309000.0
DTL-01353,ORD-01992,FSI-00080,1,1138000.0
DTL-01354,ORD-01761,FSI-00500,1,1233000.0
DTL-01355,ORD-00422,FSI-00050,1,897000.0
DTL-01356,ORD-01437,FSI-00339,1,1291000.0
DTL-01357,ORD-01043,FSI-00351,2,1477000.0
DTL-01358,ORD-00102,FSI-00243,1,2209000.0
DTL-01359,ORD-00136,FSI-00402,1,1383000.0
DTL-01360,ORD-01959,FSI-00216,1,400000.0
DTL-01361,ORD-00825,FSI-00151,2,1444000.0
DTL-01362,ORD-00967,FSI-00394,1,79000.0
DTL-01363,ORD-00161,FSI-00288,2,1865000.0
DTL-01364,ORD-01087,FSI-00490,2,1106000.0
DTL-01365,ORD-00287,FSI-00282,1,1056000.0
DTL-01366,ORD-01545,FSI-00091,1,1488000.0
DTL-01367,ORD-00306,FSI-00230,1,740000.0
DTL-01368,ORD-00886,FSI-00344,2,2618000.0
DTL-01369,ORD-01780,FSI-00301,1,544000.0
DTL-01370,ORD-01554,FSI-00202,1,172000.0
DTL-01371,ORD-01454,FSI-00014,1,1234000.0
DTL-01372,ORD-00146,FSI-00407,2,2696000.0
DTL-01373,ORD-01013,FSI-00472,1,793000.0
DTL-01374,ORD-00969,FSI-00347,1,513000.0
DTL-01375,ORD-00923,FSI-00369,2,2083000.0
DTL-01376,ORD-00746,FSI-00065,1,1021000.0
DTL-01377,ORD-02294,FSI-00356,1,2659000.0
DTL-01378,ORD-01309,FSI-00010,1,1190000.0
DTL-01379,ORD-01902,FSI-00137,1,2139000.0
DTL-01380,ORD-01080,FSI-00036,1,524000.0
DTL-01381,ORD-01140,FSI-00365,1,238000.0
DTL-01382,ORD-02241,FSI-00021,2,886000.0
DTL-01383,ORD-01252,FSI-00196,1,1726000.0
DTL-01384,ORD-02486,FSI-00183,2,314000.0
DTL-01385,ORD-02191,FSI-00035,1,1021000.0
DTL-01386,ORD-00369,FSI-00375,1,1903000.0
DTL-01387,ORD-01139,FSI-00247,1,278000.0
DTL-01388,ORD-02089,FSI-00500,1,1233000.0
DTL-01389,ORD-00300,FSI-00068,1,1529000.0
DTL-01390,ORD-00644,FSI-00421,1,367000.0
DTL-01391,ORD-00475,FSI-00288,1,1865000.0
DTL-01392,ORD-00778,FSI-00288,2,1865000.0
DTL-01393,ORD-00332,FSI-00149,2,1998000.0
DTL-01394,ORD-02134,FSI-00310,1,1366000.0
DTL-01395,ORD-00273,FSI-00309,1,2713000.0
DTL-01396,ORD-00098,FSI-00407,2,2696000.0
DTL-01397,ORD-00528,FSI-00350,1,1960000.0
DTL-01398,ORD-01610,FSI-00377,2,1223000.0
DTL-01399,ORD-01507,FSI-00161,1,1468000.0
DTL-01400,ORD-00102,FSI-00188,1,2080000.0
DTL-01401,ORD-00297,FSI-00152,2,2611000.0
DTL-01402,ORD-00462,FSI-00371,1,1522000.0
DTL-01403,ORD-01007,FSI-00092,2,1949000.0
DTL-01404,ORD-01212,FSI-00190,1,2563000.0
DTL-01405,ORD-01265,FSI-00319,1,3121000.0
DTL-01406,ORD-01047,FSI-00076,1,1945000.0
DTL-01407,ORD-00469,FSI-00247,2,278000.0
DTL-01408,ORD-02082,FSI-00210,1,1648000.0
DTL-01409,ORD-01480,FSI-00093,1,1458000.0
DTL-01410,ORD-00915,FSI-00498,2,354000.0
DTL-01411,ORD-01116,FSI-00138,1,367000.0
DTL-01412,ORD-00241,FSI-00421,2,367000.0
DTL-01413,ORD-00365,FSI-00287,1,900000.0
DTL-01414,ORD-00489,FSI-00352,1,421000.0
DTL-01415,ORD-00288,FSI-00324,1,2297000.0
DTL-01416,ORD-01470,FSI-00186,2,737000.0
DTL-01417,ORD-02237,FSI-00201,2,600000.0
DTL-01418,ORD-00089,FSI-00253,1,955000.0
DTL-01419,ORD-01811,FSI-00321,2,63000.0
DTL-01420,ORD-01209,FSI-00179,2,2206000.0
DTL-01421,ORD-02337,FSI-00208,1,542000.0
DTL-01422,ORD-01497,FSI-00220,1,1937000.0
DTL-01423,ORD-01023,FSI-00146,2,1253000.0
DTL-01424,ORD-02182,FSI-00073,1,2496000.0
DTL-01425,ORD-02224,FSI-00361,2,180000.0
DTL-01426,ORD-02343,FSI-00301,2,544000.0
DTL-01427,ORD-01075,FSI-00233,1,2090000.0
DTL-01428,ORD-01869,FSI-00486,1,1700000.0
DTL-01429,ORD-01068,FSI-00445,2,524000.0
DTL-01430,ORD-01052,FSI-00379,2,2009000.0
DTL-01431,ORD-00694,FSI-00116,2,1007000.0
DTL-01432,ORD-01289,FSI-00352,2,421000.0
DTL-01433,ORD-01623,FSI-00018,2,1135000.0
DTL-01434,ORD-00923,FSI-00213,1,1577000.0
DTL-01435,ORD-01548,FSI-00125,1,736000.0
DTL-01436,ORD-01122,FSI-00218,1,71000.0
DTL-01437,ORD-00934,FSI-00268,2,1492000.0
DTL-01438,ORD-02249,FSI-00251,2,2239000.0
DTL-01439,ORD-00757,FSI-00460,2,2152000.0
DTL-01440,ORD-01592,FSI-00398,2,2086000.0
DTL-01441,ORD-01570,FSI-00427,1,408000.0
DTL-01442,ORD-00561,FSI-00321,2,63000.0
DTL-01443,ORD-02001,FSI-00277,2,468000.0
DTL-01444,ORD-01681,FSI-00361,2,180000.0
DTL-01445,ORD-01763,FSI-00133,2,3124000.0
DTL-01446,ORD-02128,FSI-00444,2,2792000.0
DTL-01447,ORD-02393,FSI-00224,1,1462000.0
DTL-01448,ORD-00855,FSI-00213,2,1577000.0
DTL-01449,ORD-00565,FSI-00144,1,2057000.0
DTL-01450,ORD-02414,FSI-00445,2,524000.0
DTL-01451,ORD-00720,FSI-00491,1,1317000.0
DTL-01452,ORD-00586,FSI-00190,1,2563000.0
DTL-01453,ORD-02474,FSI-00440,2,1257000.0
DTL-01454,ORD-01727,FSI-00047,1,710000.0
DTL-01455,ORD-00606,FSI-00124,1,1660000.0
DTL-01456,ORD-00538,FSI-00418,2,2283000.0
DTL-01457,ORD-01118,FSI-00388,2,2530000.0
DTL-01458,ORD-01149,FSI-00041,2,282000.0
DTL-01459,ORD-02042,FSI-00209,2,793000.0
DTL-01460,ORD-00744,FSI-00327,2,158000.0
DTL-01461,ORD-01967,FSI-00230,1,740000.0
DTL-01462,ORD-01375,FSI-00144,2,2057000.0
DTL-01463,ORD-01544,FSI-00161,1,1468000.0
