orderId,customerId,eventId,orderTime,status,totalAmount
ORD-00580,CUS-01612,EVT-003,2026-10-02T05:34:32,CHO_XU_LY,1026000.0
ORD-00581,CUS-01467,EVT-010,2026-12-10T06:08:50,THAT_BAI,6993000.0
ORD-00582,CUS-00210,EVT-008,2026-05-26T06:23:27,THAT_BAI,3021000.0
ORD-00583,CUS-00102,EVT-001,2026-05-23T00:20:03,CHO_XU_LY,4914000.0
ORD-00584,CUS-00666,EVT-011,2026-10-08T14:08:57,DA_HUY,7797000.0
ORD-00585,CUS-00115,EVT-009,2026-04-08T04:49:10,DA_XAC_NHAN,5316000.0
ORD-00586,CUS-01970,EVT-003,2026-08-08T19:37:03,CHO_XU_LY,8777000.0
ORD-00587,CUS-01048,EVT-004,2026-06-09T17:51:16,CHO_XU_LY,2158000.0
ORD-00588,CUS-01633,EVT-004,2026-12-06T11:42:36,THAT_BAI,8579000.0
ORD-00589,CUS-01761,EVT-001,2026-04-18T01:01:43,THAT_BAI,2968000.0
ORD-00590,CUS-00531,EVT-014,2026-08-07T18:28:50,CHO_XU_LY,4581000.0
ORD-00591,CUS-00127,EVT-019,2026-03-19T10:13:11,THAT_BAI,134000.0
ORD-00592,CUS-00571,EVT-011,2026-10-27T02:12:22,DA_XAC_NHAN,8431000.0
ORD-00593,CUS-00032,EVT-015,2026-06-11T12:02:38,CHO_XU_LY,7491000.0
ORD-00594,CUS-01911,EVT-005,2026-08-19T03:37:28,DA_XAC_NHAN,1892000.0
ORD-00595,CUS-01688,EVT-019,2026-03-12T14:02:45,DA_XAC_NHAN,6537000.0
ORD-00596,CUS-01378,EVT-018,2026-12-07T18:49:46,DA_XAC_NHAN,4374000.0
ORD-00597,CUS-01646,EVT-003,2026-12-10T18:05:35,CHO_XU_LY,6130000.0
ORD-00598,CUS-01907,EVT-009,2026-04-18T22:19:34,THAT_BAI,4308000.0
ORD-00599,CUS-01410,EVT-017,2026-01-17T15:35:24,THAT_BAI,1159000.0
ORD-00600,CUS-01028,EVT-008,2026-11-13T22:36:02,DA_HUY,7505000.0
ORD-00601,CUS-00123,EVT-014,2026-06-16T05:59:03,DA_HUY,1757000.0
ORD-00602,CUS-01630,EVT-017,2026-11-25T00:44:04,CHO_XU_LY,7746000.0
ORD-00603,CUS-01214,EVT-012,2026-02-20T20:21:48,DA_HUY,8421000.0
ORD-00604,CUS-01889,EVT-018,2026-03-25T19:56:15,DA_XAC_NHAN,9372000.0
ORD-00605,CUS-00345,EVT-008,2026-07-17T15:47:49,DA_HUY,8376000.0
ORD-00606,CUS-00079,EVT-004,2026-02-26T21:42:36,CHO_XU_LY,9403000.0
ORD-00607,CUS-00110,EVT-013,2026-05-20T05:40:05,DA_HUY,3338000.0
ORD-00608,CUS-00728,EVT-018,2026-10-24T23:53:27,CHO_XU_LY,4416000.0
ORD-00609,CUS-01131,EVT-005,2026-06-24T06:29:51,DA_XAC_NHAN,5672000.0
ORD-00610,CUS-00177,EVT-019,2026-11-11T20:15:38,DA_XAC_NHAN,9114000.0
ORD-00611,CUS-00055,EVT-009,2026-09-02T18:49:01,DA_HUY,1997000.0
ORD-00612,CUS-01711,EVT-011,2026-09-21T02:48:52,CHO_XU_LY,730000.0
ORD-00613,CUS-01896,EVT-012,2026-03-07T14:52:43,CHO_XU_LY,3410000.0
ORD-00614,CUS-01264,EVT-017,2026-09-19T00:13:39,THAT_BAI,1902000.0
ORD-00615,CUS-01328,EVT-018,2026-11-07T01:52:04,DA_HUY,5158000.0
ORD-00616,CUS-01529,EVT-019,2026-08-06T14:38:32,DA_XAC_NHAN,4711000.0
ORD-00617,CUS-01863,EVT-019,2026-05-09T04:17:16,THAT_BAI,6974000.0
ORD-00618,CUS-00123,EVT-014,2026-12-09T19:38:00,CHO_XU_LY,4742000.0
ORD-00619,CUS-01315,EVT-005,2026-01-05T07:18:13,DA_HUY,6590000.0
ORD-00620,CUS-01727,EVT-011,2026-11-13T16:45:07,DA_XAC_NHAN,2676000.0
ORD-00621,CUS-00594,EVT-012,2026-11-06T07:13:21,CHO_XU_LY,8930000.0
ORD-00622,CUS-01554,EVT-007,2026-11-06T18:40:37,CHO_XU_LY,4747000.0
ORD-00623,CUS-00825,EVT-004,2026-03-01T20:44:55,DA_XAC_NHAN,6405000.0
ORD-00624,CUS-01850,EVT-003,2026-09-13T22:09:38,DA_XAC_NHAN,3997000.0
ORD-00625,CUS-01142,EVT-018,2026-12-06T15:06:46,CHO_XU_LY,3893000.0
ORD-00626,CUS-00663,EVT-016,2026-12-03T22:21:12,DA_XAC_NHAN,7057000.0
ORD-00627,CUS-00927,EVT-001,2026-07-06T17:09:22,DA_XAC_NHAN,8266000.0
ORD-00628,CUS-00197,EVT-007,2026-08-06T08:20:37,CHO_XU_LY,7183000.0
ORD-00629,CUS-00990,EVT-016,2026-05-10T23:26:48,THAT_BAI,2529000.0
ORD-00630,CUS-01630,EVT-020,2026-03-08T06:32:46,THAT_BAI,4049000.0
ORD-00631,CUS-00341,EVT-014,2026-10-16T19:35:22,CHO_XU_LY,9631000.0
ORD-00632,CUS-00717,EVT-014,2026-08-19T01:22:30,DA_XAC_NHAN,8814000.0
ORD-00633,CUS-01869,EVT-012,2026-08-12T20:17:39,DA_XAC_NHAN,5445000.0
ORD-00634,CUS-00174,EVT-015,2026-08-14T23:53:30,CHO_XU_LY,6559000.0
ORD-00635,CUS-00491,EVT-002,2026-07-09T22:31:40,DA_XAC_NHAN,6056000.0
ORD-00636,CUS-01458,EVT-002,2026-08-14T04:53:10,DA_HUY,105000.0
ORD-00637,CUS-00018,EVT-005,2026-04-06T14:35:50,DA_XAC_NHAN,8739000.0
ORD-00638,CUS-00543,EVT-010,2026-12-13T06:57:15,DA_HUY,8810000.0
ORD-00639,CUS-01973,EVT-006,2026-01-10T20:24:02,CHO_XU_LY,4286000.0
ORD-00640,CUS-00581,EVT-009,2026-09-12T09:13:16,DA_XAC_NHAN,3257000.0
ORD-00641,CUS-01011,EVT-017,2026-09-20T03:35:16,DA_XAC_NHAN,1532000.0
ORD-00642,CUS-01643,EVT-002,2026-12-15T02:07:24,CHO_XU_LY,6290000.0
ORD-00643,CUS-01973,EVT-009,2026-01-10T22:31:57,CHO_XU_LY,4082000.0
ORD-00644,CUS-01401,EVT-016,2026-11-01T16:24:21,THAT_BAI,2813000.0
ORD-00645,CUS-00069,EVT-003,2026-10-23T17:01:44,CHO_XU_LY,9996000.0
ORD-00646,CUS-00255,EVT-013,2026-11-12T05:59:47,THAT_BAI,4542000.0
ORD-00647,CUS-00917,EVT-010,2026-07-26T23:29:26,DA_HUY,4916000.0
ORD-00648,CUS-00500,EVT-004,2026-01-12T11:39:12,CHO_XU_LY,1461000.0
ORD-00649,CUS-01807,EVT-014,2026-07-10T10:00:30,THAT_BAI,4731000.0
ORD-00650,CUS-01306,EVT-003,2026-11-24T18:19:56,THAT_BAI,3474000.0
ORD-00651,CUS-01004,EVT-017,2026-08-02T22:23:19,THAT_BAI,2358000.0
ORD-00652,CUS-00172,EVT-016,2026-06-07T13:43:57,DA_XAC_NHAN,2026000.0
ORD-00653,CUS-01916,EVT-016,2026-06-03T23:28:54,CHO_XU_LY,3544000.0
ORD-00654,CUS-00506,EVT-006,2026-08-13T21:08:32,DA_XAC_NHAN,7432000.0
ORD-00655,CUS-00581,EVT-009,2026-03-03T17:04:28,THAT_BAI,8360000.0
ORD-00656,CUS-00684,EVT-016,2026-03-14T07:20:20,CHO_XU_LY,205000.0
ORD-00657,CUS-00903,EVT-003,2026-04-11T07:33:57,DA_XAC_NHAN,9413000.0
ORD-00658,CUS-00195,EVT-002,2026-01-07T23:25:37,DA_XAC_NHAN,6799000.0
ORD-00659,CUS-00045,EVT-019,2026-01-17T20:07:44,CHO_XU_LY,1671000.0
ORD-00660,CUS-00095,EVT-004,2026-01-19T23:09:25,DA_XAC_NHAN,1259000.0
ORD-00661,CUS-01215,EVT-018,2026-07-12T23:06:16,DA_XAC_NHAN,1432000.0
ORD-00662,CUS-01977,EVT-005,2026-04-06T09:52:22,THAT_BAI,335000.0
ORD-00663,CUS-00611,EVT-013,2026-02-12T02:41:40,DA_HUY,6024000.0
ORD-00664,CUS-00657,EVT-013,2026-10-24T00:34:47,THAT_BAI,6565000.0
ORD-00665,CUS-00419,EVT-017,2026-03-02T10:10:46,DA_HUY,4904000.0
ORD-00666,CUS-00547,EVT-019,2026-07-11T22:59:01,CHO_XU_LY,1254000.0
ORD-00667,CUS-01240,EVT-020,2026-07-06T09:10:53,DA_HUY,673000.0
ORD-00668,CUS-01443,EVT-006,2026-09-02T07:44:19,CHO_XU_LY,1889000.0
ORD-00669,CUS-00340,EVT-020,2026-02-25T15:09:19,DA_HUY,2076000.0
ORD-00670,CUS-01752,EVT-003,2026-03-09T19:24:38,DA_XAC_NHAN,2053000.0
ORD-00671,CUS-01166,EVT-007,2026-08-11T16:13:59,DA_XAC_NHAN,742000.0
ORD-00672,CUS-00069,EVT-012,2026-03-06T17:04:23,THAT_BAI,9617000.0
ORD-00673,CUS-00279,EVT-003,2026-01-15T07:08:21,THAT_BAI,2764000.0
ORD-00674,CUS-00818,EVT-003,2026-11-12T00:48:34,DA_XAC_NHAN,3733000.0
ORD-00675,CUS-00650,EVT-013,2026-05-15T09:27:41,DA_HUY,5584000.0
ORD-00676,CUS-01290,EVT-006,2026-10-13T16:43:41,CHO_XU_LY,2996000.0
ORD-00677,CUS-00657,EVT-001,2026-11-27T21:00:59,DA_HUY,4199000.0
ORD-00678,CUS-01455,EVT-011,2026-07-22T05:34:03,THAT_BAI,6396000.0
ORD-00679,CUS-01027,EVT-009,2026-11-18T17:36:24,DA_XAC_NHAN,124000.0
ORD-00680,CUS-00841,EVT-005,2026-07-07T04:34:46,THAT_BAI,6435000.0
ORD-00681,CUS-01019,EVT-011,2026-03-05T06:51:54,DA_XAC_NHAN,955000.0
ORD-00682,CUS-00013,EVT-015,2026-03-06T16:57:44,THAT_BAI,6871000.0
ORD-00683,CUS-01635,EVT-013,2026-06-04T12:33:18,DA_HUY,5756000.0
ORD-00684,CUS-00729,EVT-017,2026-09-01T20:11:05,CHO_XU_LY,2111000.0
ORD-00685,CUS-00462,EVT-017,2026-11-23T17:59:30,CHO_XU_LY,7022000.0
ORD-00686,CUS-01163,EVT-016,2026-11-14T11:10:12,DA_XAC_NHAN,7641000.0
ORD-00687,CUS-01363,EVT-014,2026-01-12T19:26:46,THAT_BAI,575000.0
ORD-00688,CUS-00450,EVT-005,2026-02-03T13:06:12,DA_XAC_NHAN,6093000.0
ORD-00689,CUS-01382,EVT-010,2026-09-09T06:52:52,THAT_BAI,9160000.0
ORD-00690,CUS-00093,EVT-007,2026-01-17T08:14:49,DA_HUY,9061000.0
ORD-00691,CUS-00065,EVT-001,2026-07-01T08:17:04,DA_XAC_NHAN,166000.0
ORD-00692,CUS-01712,EVT-014,2026-10-13T07:17:44,DA_XAC_NHAN,1438000.0
ORD-00693,CUS-01248,EVT-014,2026-02-03T09:57:15,THAT_BAI,2835000.0
ORD-00694,CUS-00262,EVT-009,2026-08-23T07:26:14,DA_XAC_NHAN,3135000.0
ORD-00695,CUS-00699,EVT-013,2026-01-05T22:05:07,DA_HUY,8508000.0
ORD-00696,CUS-00944,EVT-016,2026-11-13T20:25:35,CHO_XU_LY,7524000.0
ORD-00697,CUS-00493,EVT-019,2026-07-24T21:15:32,DA_HUY,3289000.0
ORD-00698,CUS-01213,EVT-014,2026-09-10T19:45:51,DA_XAC_NHAN,2751000.0
ORD-00699,CUS-01314,EVT-018,2026-03-01T11:20:58,THAT_BAI,3219000.0
ORD-00700,CUS-01842,EVT-015,2026-09-27T18:50:34,CHO_XU_LY,6675000.0
ORD-00701,CUS-00798,EVT-016,2026-05-14T18:28:11,DA_HUY,389000.0
ORD-00702,CUS-01450,EVT-018,2026-09-21T19:03:01,DA_XAC_NHAN,5572000.0
ORD-00703,CUS-00857,EVT-019,2026-02-20T08:00:54,DA_XAC_NHAN,8471000.0
ORD-00704,CUS-01351,EVT-011,2026-06-23T14:57:28,THAT_BAI,9244000.0
ORD-00705,CUS-00551,EVT-003,2026-11-26T01:29:21,DA_XAC_NHAN,8076000.0
ORD-00706,CUS-01911,EVT-019,2026-04-25T12:57:13,THAT_BAI,4532000.0
ORD-00707,CUS-01781,EVT-020,2026-01-21T05:21:19,DA_XAC_NHAN,507000.0
ORD-00708,CUS-00531,EVT-005,2026-09-15T08:37:30,THAT_BAI,8054000.0
ORD-00709,CUS-01102,EVT-019,2026-04-02T04:28:30,THAT_BAI,612000.0
ORD-00710,CUS-01345,EVT-020,2026-02-09T17:22:15,DA_HUY,460000.0
ORD-00711,CUS-00876,EVT-012,2026-02-27T14:56:16,DA_HUY,9278000.0
ORD-00712,CUS-00714,EVT-019,2026-12-27T11:52:03,DA_HUY,2032000.0
ORD-00713,CUS-01963,EVT-006,2026-11-25T01:30:10,DA_HUY,1659000.0
ORD-00714,CUS-00006,EVT-010,2026-05-16T05:03:13,THAT_BAI,4086000.0
ORD-00715,CUS-00104,EVT-008,2026-03-09T19:45:54,DA_XAC_NHAN,6769000.0
ORD-00716,CUS-01828,EVT-002,2026-04-08T12:59:00,DA_HUY,5374000.0
ORD-00717,CUS-01544,EVT-004,2026-05-25T06:21:14,THAT_BAI,7889000.0
ORD-00718,CUS-01510,EVT-013,2026-08-25T05:12:55,DA_XAC_NHAN,5692000.0
ORD-00719,CUS-00499,EVT-006,2026-11-05T17:46:05,DA_XAC_NHAN,3229000.0
ORD-00720,CUS-01210,EVT-003,2026-01-22T08:39:18,CHO_XU_LY,7546000.0
ORD-00721,CUS-01296,EVT-014,2026-03-26T19:14:05,DA_XAC_NHAN,5230000.0
ORD-00722,CUS-01556,EVT-010,2026-07-13T16:28:30,CHO_XU_LY,100000.0
ORD-00723,CUS-00778,EVT-006,2026-11-13T03:22:00,DA_XAC_NHAN,2685000.0
ORD-00724,CUS-00024,EVT-009,2026-07-15T08:12:40,DA_HUY,1958000.0
ORD-00725,CUS-01281,EVT-016,2026-06-02T20:56:25,THAT_BAI,3403000.0
ORD-00726,CUS-01860,EVT-011,2026-01-16T00:04:51,CHO_XU_LY,4556000.0
ORD-00727,CUS-00540,EVT-020,2026-08-14T14:50:12,THAT_BAI,4359000.0
ORD-00728,CUS-00218,EVT-016,2026-05-15T22:22:28,DA_HUY,9478000.0
ORD-00729,CUS-00843,EVT-010,2026-04-05T06:51:29,THAT_BAI,6879000.0
ORD-00730,CUS-00748,EVT-020,2026-05-06T08:32:50,DA_HUY,5173000.0
ORD-00731,CUS-00570,EVT-011,2026-05-22T14:22:09,DA_HUY,7220000.0
ORD-00732,CUS-01841,EVT-001,2026-03-12T06:34:23,CHO_XU_LY,4425000.0
ORD-00733,CUS-01936,EVT-002,2026-02-20T23:50:10,CHO_XU_LY,8506000.0
ORD-00734,CUS-00677,EVT-020,2026-02-05T21:47:45,CHO_XU_LY,3629000.0
ORD-00735,CUS-00246,EVT-011,2026-03-15T11:13:29,DA_HUY,5753000.0
ORD-00736,CUS-01997,EVT-007,2026-01-24T16:01:27,THAT_BAI,4432000.0
ORD-00737,CUS-01187,EVT-012,2026-01-14T17:25:20,CHO_XU_LY,8079000.0
ORD-00738,CUS-00840,EVT-014,2026-11-05T07:07:12,THAT_BAI,3755000.0
ORD-00739,CUS-00134,EVT-019,2026-11-06T00:12:43,DA_HUY,7423000.0
ORD-00740,CUS-01602,EVT-008,2026-08-12T10:33:26,THAT_BAI,7960000.0
ORD-00741,CUS-01979,EVT-004,2026-03-05T21:07:16,THAT_BAI,483000.0
ORD-00742,CUS-00099,EVT-016,2026-07-09T00:02:36,DA_XAC_NHAN,1806000.0
ORD-00743,CUS-00671,EVT-019,2026-12-10T08:23:49,CHO_XU_LY,6946000.0
ORD-00744,CUS-00022,EVT-005,2026-02-08T00:53:22,DA_XAC_NHAN,4179000.0
ORD-00745,CUS-00320,EVT-014,2026-01-26T17:36:49,THAT_BAI,6130000.0
ORD-00746,CUS-01091,EVT-019,2026-02-10T17:46:22,DA_HUY,8817000.0
ORD-00747,CUS-01067,EVT-011,2026-07-25T17:11:51,DA_HUY,7373000.0
ORD-00748,CUS-00558,EVT-016,2026-11-22T13:48:44,CHO_XU_LY,8920000.0
ORD-00749,CUS-00442,EVT-017,2026-08-07T12:31:08,CHO_XU_LY,2687000.0
ORD-00750,CUS-00298,EVT-020,2026-07-07T09:06:14,CHO_XU_LY,7488000.0
ORD-00751,CUS-01638,EVT-006,2026-07-06T11:56:02,DA_XAC_NHAN,6193000.0
ORD-00752,CUS-01062,EVT-005,2026-11-17T16:10:43,CHO_XU_LY,2546000.0
ORD-00753,CUS-01926,EVT-020,2026-06-08T14:21:22,DA_XAC_NHAN,6961000.0
ORD-00754,CUS-01144,EVT-004,2026-08-22T07:54:06,DA_HUY,7263000.0
ORD-00755,CUS-01914,EVT-015,2026-11-25T07:03:38,DA_XAC_NHAN,2752000.0
ORD-00756,CUS-01879,EVT-004,2026-04-10T10:18:51,DA_XAC_NHAN,9546000.0
ORD-00757,CUS-01650,EVT-011,2026-11-06T02:31:30,THAT_BAI,6927000.0
ORD-00758,CUS-01843,EVT-012,2026-05-17T12:18:31,THAT_BAI,4618000.0
ORD-00759,CUS-01384,EVT-010,2026-05-18T18:25:25,CHO_XU_LY,4113000.0
ORD-00760,CUS-01856,EVT-013,2026-03-16T12:14:12,CHO_XU_LY,2293000.0
ORD-00761,CUS-01053,EVT-011,2026-10-04T06:47:54,DA_XAC_NHAN,5999000.0
ORD-00762,CUS-01616,EVT-017,2026-10-02T04:07:32,CHO_XU_LY,4469000.0
ORD-00763,CUS-01408,EVT-012,2026-03-19T09:07:57,DA_XAC_NHAN,8420000.0
ORD-00764,CUS-00063,EVT-004,2026-08-26T20:05:22,THAT_BAI,1901000.0
ORD-00765,CUS-00906,EVT-006,2026-12-27T15:08:56,DA_XAC_NHAN,5324000.0
ORD-00766,CUS-00025,EVT-017,2026-04-13T03:16:36,CHO_XU_LY,9540000.0
ORD-00767,CUS-00630,EVT-010,2026-04-04T19:31:18,DA_XAC_NHAN,8049000.0
ORD-00768,CUS-00134,EVT-004,2026-12-17T14:08:13,DA_HUY,782000.0
ORD-00769,CUS-00412,EVT-002,2026-12-22T23:37:07,DA_HUY,6636000.0
ORD-00770,CUS-01031,EVT-003,2026-01-06T18:38:22,CHO_XU_LY,2721000.0
ORD-00771,CUS-01949,EVT-018,2026-04-07T20:37:19,DA_XAC_NHAN,183000.0
ORD-00772,CUS-00825,EVT-003,2026-07-09T21:23:12,THAT_BAI,263000.0
ORD-00773,CUS-00041,EVT-014,2026-03-19T08:14:13,DA_XAC_NHAN,3436000.0
ORD-00774,CUS-01975,EVT-018,2026-01-09T01:23:00,DA_XAC_NHAN,4956000.0
ORD-00775,CUS-01276,EVT-014,2026-01-06T14:02:03,CHO_XU_LY,9015000.0
ORD-00776,CUS-01004,EVT-008,2026-12-21T09:12:51,DA_XAC_NHAN,4930000.0
ORD-00777,CUS-00184,EVT-016,2026-04-11T08:18:35,CHO_XU_LY,9002000.0
ORD-00778,CUS-00470,EVT-011,2026-05-23T04:22:22,DA_HUY,9521000.0
ORD-00779,CUS-01773,EVT-018,2026-06-03T00:18:22,DA_XAC_NHAN,2611000.0
ORD-00780,CUS-00728,EVT-003,2026-10-05T23:45:46,CHO_XU_LY,4631000.0
ORD-00781,CUS-01060,EVT-020,2026-12-08T13:57:50,DA_XAC_NHAN,8298000.0
ORD-00782,CUS-00982,EVT-014,2026-12-03T16:45:42,THAT_BAI,7396000.0
ORD-00783,CUS-01434,EVT-009,2026-03-09T01:23:47,CHO_XU_LY,5137000.0
ORD-00784,CUS-01092,EVT-008,2026-10-01T14:12:53,DA_XAC_NHAN,9085000.0
ORD-00785,CUS-00041,EVT-007,2026-02-11T07:18:50,DA_XAC_NHAN,3772000.0
ORD-00786,CUS-00729,EVT-020,2026-06-20T05:41:59,DA_HUY,5058000.0
ORD-00787,CUS-00048,EVT-012,2026-10-06T11:47:25,DA_XAC_NHAN,9981000.0
ORD-00788,CUS-00077,EVT-020,2026-02-06T21:34:08,THAT_BAI,9339000.0
ORD-00789,CUS-00515,EVT-016,2026-10-14T11:26:23,CHO_XU_LY,7432000.0
ORD-00790,CUS-01299,EVT-007,2026-03-16T19:14:16,CHO_XU_LY,9673000.0
ORD-00791,CUS-00446,EVT-005,2026-06-25T18:14:16,CHO_XU_LY,8651000.0
ORD-00792,CUS-00832,EVT-002,2026-09-11T08:08:58,CHO_XU_LY,1313000.0
ORD-00793,CUS-00436,EVT-002,2026-01-27T19:39:45,THAT_BAI,8191000.0
ORD-00794,CUS-00138,EVT-004,2026-06-04T07:27:23,DA_HUY,9583000.0
ORD-00795,CUS-01413,EVT-016,2026-12-14T19:25:38,CHO_XU_LY,7004000.0
ORD-00796,CUS-01980,EVT-011,2026-05-17T03:31:40,DA_HUY,4126000.0
ORD-00797,CUS-01932,EVT-011,2026-06-24T17:49:05,DA_XAC_NHAN,7127000.0
ORD-00798,CUS-01974,EVT-016,2026-12-03T04:21:40,DA_HUY,9983000.0
ORD-00799,CUS-00599,EVT-006,2026-11-13T07:59:12,CHO_XU_LY,5868000.0
ORD-00800,CUS-01459,EVT-014,2026-11-27T03:21:00,DA_XAC_NHAN,6393000.0
ORD-00801,CUS-00528,EVT-018,2026-09-16T19:45:00,THAT_BAI,4892000.0
ORD-00802,CUS-00227,EVT-003,2026-12-11T04:09:21,DA_HUY,5863000.0
ORD-00803,CUS-01178,EVT-008,2026-05-19T08:43:36,DA_XAC_NHAN,310000.0
ORD-00804,CUS-01207,EVT-019,2026-03-04T17:25:56,CHO_XU_LY,7006000.0
ORD-00805,CUS-01942,EVT-017,2026-08-10T05:24:45,DA_XAC_NHAN,1760000.0
ORD-00806,CUS-01787,EVT-015,2026-02-26T06:25:21,THAT_BAI,3444000.0
ORD-00807,CUS-01971,EVT-008,2026-01-08T08:12:27,THAT_BAI,1218000.0
ORD-00808,CUS-01966,EVT-011,2026-06-02T23:58:30,CHO_XU_LY,7113000.0
ORD-00809,CUS-01125,EVT-020,2026-07-25T21:39:16,CHO_XU_LY,4807000.0
ORD-00810,CUS-01806,EVT-009,2026-10-24T07:39:07,CHO_XU_LY,1727000.0
ORD-00811,CUS-01437,EVT-008,2026-04-02T15:27:30,THAT_BAI,3966000.0
ORD-00812,CUS-00784,EVT-015,2026-09-19T10:12:11,CHO_XU_LY,1687000.0
ORD-00813,CUS-01494,EVT-016,2026-02-19T07:30:15,DA_HUY,7114000.0
ORD-00814,CUS-00348,EVT-002,2026-12-02T11:13:06,CHO_XU_LY,3447000.0
ORD-00815,CUS-00801,EVT-008,2026-02-16T11:28:50,DA_HUY,344000.0
ORD-00816,CUS-01142,EVT-020,2026-10-17T08:13:30,DA_HUY,5889000.0
ORD-00817,CUS-00327,EVT-004,2026-07-10T06:16:29,CHO_XU_LY,195000.0
ORD-00818,CUS-00007,EVT-011,2026-06-25T10:45:20,DA_XAC_NHAN,2806000.0
ORD-00819,CUS-00652,EVT-016,2026-08-14T07:40:29,DA_XAC_NHAN,4417000.0
ORD-00820,CUS-00267,EVT-017,2026-03-13T02:32:59,DA_XAC_NHAN,2950000.0
ORD-00821,CUS-01861,EVT-006,2026-10-16T21:56:50,DA_HUY,4616000.0
ORD-00822,CUS-00324,EVT-010,2026-07-02T06:21:17,THAT_BAI,3458000.0
ORD-00823,CUS-00942,EVT-019,2026-10-27T22:52:16,THAT_BAI,8628000.0
ORD-00824,CUS-00444,EVT-008,2026-07-19T09:34:38,CHO_XU_LY,3639000.0
ORD-00825,CUS-01134,EVT-015,2026-10-08T23:22:12,CHO_XU_LY,4205000.0
ORD-00826,CUS-01144,EVT-002,2026-12-03T17:04:50,DA_XAC_NHAN,6355000.0
ORD-00827,CUS-00424,EVT-017,2026-08-15T22:24:04,CHO_XU_LY,2365000.0
ORD-00828,CUS-01640,EVT-003,2026-02-25T18:47:47,CHO_XU_LY,8298000.0
ORD-00829,CUS-01335,EVT-010,2026-02-10T04:34:02,DA_XAC_NHAN,4055000.0
ORD-00830,CUS-00493,EVT-006,2026-11-06T01:07:20,CHO_XU_LY,1354000.0
ORD-00831,CUS-00987,EVT-008,2026-09-21T16:21:27,CHO_XU_LY,4613000.0
ORD-00832,CUS-01618,EVT-020,2026-02-09T12:49:54,DA_HUY,3692000.0
ORD-00833,CUS-01681,EVT-012,2026-07-15T13:44:37,THAT_BAI,7704000.0
ORD-00834,CUS-00107,EVT-005,2026-05-03T21:13:44,CHO_XU_LY,179000.0
ORD-00835,CUS-00173,EVT-002,2026-05-01T04:43:43,THAT_BAI,2741000.0
ORD-00836,CUS-01244,EVT-012,2026-02-10T22:45:58,THAT_BAI,4580000.0
ORD-00837,CUS-01459,EVT-019,2026-06-01T13:50:48,DA_HUY,7041000.0
ORD-00838,CUS-00417,EVT-011,2026-05-17T06:27:54,CHO_XU_LY,1908000.0
ORD-00839,CUS-01236,EVT-013,2026-12-10T15:55:39,CHO_XU_LY,9462000.0
ORD-00840,CUS-00396,EVT-016,2026-08-17T03:15:11,THAT_BAI,1749000.0
ORD-00841,CUS-00389,EVT-005,2026-05-14T15:13:57,DA_HUY,4978000.0
ORD-00842,CUS-01339,EVT-002,2026-05-24T00:28:48,THAT_BAI,2933000.0
ORD-00843,CUS-01546,EVT-018,2026-10-19T14:57:26,THAT_BAI,5514000.0
ORD-00844,CUS-00536,EVT-019,2026-09-01T15:13:57,DA_XAC_NHAN,1816000.0
ORD-00845,CUS-00273,EVT-017,2026-08-01T12:39:43,CHO_XU_LY,4145000.0
ORD-00846,CUS-01915,EVT-009,2026-01-04T17:17:46,DA_HUY,5082000.0
ORD-00847,CUS-00713,EVT-019,2026-08-24T09:38:05,DA_HUY,7947000.0
ORD-00848,CUS-01051,EVT-016,2026-09-25T00:36:56,DA_HUY,5005000.0
ORD-00849,CUS-00386,EVT-011,2026-01-12T20:45:55,THAT_BAI,3637000.0
ORD-00850,CUS-01923,EVT-005,2026-09-04T07:05:29,DA_HUY,5438000.0
ORD-00851,CUS-01183,EVT-008,2026-10-25T19:51:50,DA_HUY,2815000.0
ORD-00852,CUS-01551,EVT-002,2026-08-11T08:22:20,DA_HUY,9210000.0
ORD-00853,CUS-01702,EVT-003,2026-06-09T17:54:13,THAT_BAI,1876000.0
ORD-00854,CUS-01926,EVT-002,2026-05-13T19:26:05,CHO_XU_LY,235000.0
ORD-00855,CUS-00921,EVT-008,2026-08-07T22:28:29,DA_HUY,6290000.0
ORD-00856,CUS-01698,EVT-002,2026-06-19T15:58:00,DA_XAC_NHAN,6608000.0
ORD-00857,CUS-00717,EVT-017,2026-03-24T01:49:18,DA_HUY,6149000.0
ORD-00858,CUS-01420,EVT-010,2026-12-14T18:09:06,CHO_XU_LY,3508000.0
ORD-00859,CUS-01112,EVT-012,2026-07-14T17:37:44,THAT_BAI,300000.0
ORD-00860,CUS-01604,EVT-015,2026-12-25T03:10:33,DA_HUY,184000.0
ORD-00861,CUS-01817,EVT-014,2026-07-07T10:39:37,CHO_XU_LY,8497000.0
ORD-00862,CUS-01084,EVT-014,2026-11-07T16:02:12,CHO_XU_LY,8700000.0
ORD-00863,CUS-00241,EVT-019,2026-07-06T12:24:20,CHO_XU_LY,7218000.0
ORD-00864,CUS-00100,EVT-010,2026-01-04T02:31:41,CHO_XU_LY,3356000.0
ORD-00865,CUS-01134,EVT-012,2026-10-08T06:07:24,DA_XAC_NHAN,2696000.0
ORD-00866,CUS-01521,EVT-018,2026-05-15T12:33:11,DA_XAC_NHAN,6813000.0
ORD-00867,CUS-00582,EVT-016,2026-11-01T08:37:30,THAT_BAI,3542000.0
