productId,name,category,originalPrice,stock,version
PRD-02254,Thắt lưng da TT-2254,THOI_TRANG,2729000.0,612,1
PRD-02255,Đèn LED trang trí GD-2255,GIA_DUNG,464000.0,664,1
PRD-02256,Quần jogger TT-2256,THOI_TRANG,4670000.0,433,1
PRD-02257,Máy xay sinh tố GD-2257,GIA_DUNG,2170000.0,800,1
PRD-02258,Bóng bàn TH-2258,THE_THAO,956000.0,998,1
PRD-02259,Bộ cọ trang điểm LD-2259,LAM_DEP,2617000.0,655,1
PRD-02260,Tai nghe Bluetooth DT-2260,DIEN_TU,2927000.0,113,1
PRD-02261,Ba lô leo núi TH-2261,THE_THAO,3935000.0,85,1
PRD-02262,Chuột gaming DT-2262,DIEN_TU,1989000.0,202,1
PRD-02263,Thớt gỗ GD-2263,GIA_DUNG,2362000.0,928,1
PRD-02264,Rèm cửa GD-2264,GIA_DUNG,2003000.0,512,1
PRD-02265,Quần short TT-2265,THOI_TRANG,104000.0,99,1
PRD-02266,Bộ chăn ga GD-2266,GIA_DUNG,2156000.0,343,1
PRD-02267,Chuông cửa thông minh DT-2267,DIEN_TU,1218000.0,506,1
PRD-02268,Cà phê Arabica TP-2268,THUC_PHAM,4487000.0,719,1
PRD-02269,Kem chống nắng LD-2269,LAM_DEP,3152000.0,876,1
PRD-02270,USB 64GB DT-2270,DIEN_TU,2996000.0,373,1
PRD-02271,Bộ chăn ga GD-2271,GIA_DUNG,2561000.0,279,1
PRD-02272,Adapter WiFi DT-2272,DIEN_TU,3910000.0,520,1
PRD-02273,Tẩy trang LD-2273,LAM_DEP,4532000.0,508,1
PRD-02274,Tẩy trang LD-2274,LAM_DEP,216000.0,698,1
PRD-02275,Áo thể thao TH-2275,THE_THAO,820000.0,799,1
PRD-02276,Kem chống nắng LD-2276,LAM_DEP,1137000.0,51,1
PRD-02277,Giá treo quần áo GD-2277,GIA_DUNG,3297000.0,991,1
PRD-02278,Kẹo dừa Bến Tre TP-2278,THUC_PHAM,3119000.0,602,1
PRD-02279,Quạt điện GD-2279,GIA_DUNG,3458000.0,508,1
PRD-02280,Máy xay sinh tố GD-2280,GIA_DUNG,3923000.0,166,1
PRD-02281,Sữa tắm LD-2281,LAM_DEP,3126000.0,958,1
PRD-02282,Vớ cotton TT-2282,THOI_TRANG,2848000.0,418,1
PRD-02283,Bánh pía TP-2283,THUC_PHAM,3092000.0,944,1
PRD-02284,Nồi cơm điện GD-2284,GIA_DUNG,3676000.0,841,1
PRD-02285,Loa di động DT-2285,DIEN_TU,296000.0,615,1
PRD-02286,Son môi LD-2286,LAM_DEP,1418000.0,25,1
PRD-02287,Tinh dầu dưỡng tóc LD-2287,LAM_DEP,3842000.0,542,1
PRD-02288,Thớt gỗ GD-2288,GIA_DUNG,3026000.0,389,1
PRD-02289,Thắt lưng da TT-2289,THOI_TRANG,3377000.0,396,1
PRD-02290,Kem chống nắng LD-2290,LAM_DEP,2132000.0,482,1
PRD-02291,Son môi LD-2291,LAM_DEP,2081000.0,756,1
PRD-02292,Chuột gaming DT-2292,DIEN_TU,433000.0,333,1
PRD-02293,Tinh dầu dưỡng tóc LD-2293,LAM_DEP,4234000.0,36,1
PRD-02294,Bộ dao nhà bếp GD-2294,GIA_DUNG,3502000.0,840,1
PRD-02295,Máy xay sinh tố GD-2295,GIA_DUNG,4241000.0,318,1
PRD-02296,USB 64GB DT-2296,DIEN_TU,3646000.0,155,1
PRD-02297,Bóng rổ TH-2297,THE_THAO,1481000.0,796,1
PRD-02298,Phấn phủ LD-2298,LAM_DEP,1152000.0,772,1
PRD-02299,Nước hoa LD-2299,LAM_DEP,4484000.0,283,1
PRD-02300,Thắt lưng da TT-2300,THOI_TRANG,2167000.0,48,1
PRD-02301,Ba lô leo núi TH-2301,THE_THAO,2699000.0,291,1
PRD-02302,Tinh dầu dưỡng tóc LD-2302,LAM_DEP,3866000.0,396,1
PRD-02303,Hộp đựng thực phẩm GD-2303,GIA_DUNG,691000.0,60,1
PRD-02304,Granola ngũ cốc TP-2304,THUC_PHAM,924000.0,395,1
PRD-02305,Máy hút bụi mini GD-2305,GIA_DUNG,1795000.0,414,1
PRD-02306,Dầu gội thảo dược LD-2306,LAM_DEP,2238000.0,93,1
PRD-02307,Hộp đựng thực phẩm GD-2307,GIA_DUNG,341000.0,178,1
PRD-02308,Bột matcha TP-2308,THUC_PHAM,2376000.0,453,1
PRD-02309,Túi xách da TT-2309,THOI_TRANG,2716000.0,904,1
PRD-02310,Nón bucket TT-2310,THOI_TRANG,4015000.0,316,1
PRD-02311,Mì ăn liền TP-2311,THUC_PHAM,2946000.0,828,1
PRD-02312,Mũ lưỡi trai TT-2312,THOI_TRANG,3015000.0,309,1
PRD-02313,Son môi LD-2313,LAM_DEP,1022000.0,499,1
PRD-02314,Loa di động DT-2314,DIEN_TU,3757000.0,574,1
PRD-02315,Ấm siêu tốc GD-2315,GIA_DUNG,2152000.0,168,1
PRD-02316,Bình nước thể thao TH-2316,THE_THAO,292000.0,829,1
PRD-02317,Máy tính bảng DT-2317,DIEN_TU,479000.0,732,1
PRD-02318,Kem nền LD-2318,LAM_DEP,2657000.0,243,1
PRD-02319,Sữa rửa mặt LD-2319,LAM_DEP,3224000.0,387,1
PRD-02320,Khô bò miếng TP-2320,THUC_PHAM,4211000.0,803,1
PRD-02321,Nón bucket TT-2321,THOI_TRANG,3400000.0,680,1
PRD-02322,Granola ngũ cốc TP-2322,THUC_PHAM,2162000.0,308,1
PRD-02323,Giày cao gót TT-2323,THOI_TRANG,4353000.0,92,1
PRD-02324,Quần thể thao TH-2324,THE_THAO,365000.0,605,1
PRD-02325,Mascara LD-2325,LAM_DEP,4334000.0,65,1
PRD-02326,Bộ chăn ga GD-2326,GIA_DUNG,1246000.0,120,1
PRD-02327,Bột matcha TP-2327,THUC_PHAM,4444000.0,538,1
PRD-02328,Bóng bàn TH-2328,THE_THAO,1602000.0,103,1
PRD-02329,Tẩy trang LD-2329,LAM_DEP,221000.0,253,1
PRD-02330,Áo hoodie TT-2330,THOI_TRANG,4133000.0,496,1
PRD-02331,USB 64GB DT-2331,DIEN_TU,1639000.0,675,1
PRD-02332,Khăn quàng cổ TT-2332,THOI_TRANG,382000.0,869,1
PRD-02333,Dầu gội thảo dược LD-2333,LAM_DEP,2471000.0,331,1
PRD-02334,Kem nền LD-2334,LAM_DEP,3350000.0,63,1
PRD-02335,Rèm cửa GD-2335,GIA_DUNG,4589000.0,62,1
PRD-02336,Khăn quàng cổ TT-2336,THOI_TRANG,3730000.0,320,1
PRD-02337,Sữa rửa mặt LD-2337,LAM_DEP,3200000.0,988,1
PRD-02338,Nón bucket TT-2338,THOI_TRANG,1264000.0,418,1
PRD-02339,Sữa rửa mặt LD-2339,LAM_DEP,4471000.0,495,1
PRD-02340,Vợt cầu lông TH-2340,THE_THAO,4590000.0,910,1
PRD-02341,Đèn LED bàn DT-2341,DIEN_TU,2496000.0,357,1
PRD-02342,Màn hình LED DT-2342,DIEN_TU,2064000.0,309,1
PRD-02343,Trái cây sấy TP-2343,THUC_PHAM,3391000.0,737,1
PRD-02344,Bàn phím cơ DT-2344,DIEN_TU,3343000.0,194,1
PRD-02345,Kính mát TT-2345,THOI_TRANG,3145000.0,221,1
PRD-02346,Kính bơi TH-2346,THE_THAO,4273000.0,599,1
PRD-02347,Găng tay gym TH-2347,THE_THAO,1018000.0,449,1
PRD-02348,Kem nền LD-2348,LAM_DEP,3772000.0,599,1
PRD-02349,Thớt gỗ GD-2349,GIA_DUNG,455000.0,124,1
PRD-02350,Đai bảo vệ đầu gối TH-2350,THE_THAO,1502000.0,576,1
PRD-02351,Quần jean nữ TT-2351,THOI_TRANG,605000.0,73,1
PRD-02352,Nước hoa LD-2352,LAM_DEP,1824000.0,995,1
PRD-02353,Dây nhảy TH-2353,THE_THAO,4387000.0,376,1
PRD-02354,Găng tay gym TH-2354,THE_THAO,1003000.0,204,1
PRD-02355,Đồng hồ thời trang TT-2355,THOI_TRANG,2251000.0,947,1
PRD-02356,Camera hành trình DT-2356,DIEN_TU,2639000.0,681,1
PRD-02357,Kính mát TT-2357,THOI_TRANG,1409000.0,477,1
PRD-02358,Trái cây sấy TP-2358,THUC_PHAM,3313000.0,546,1
PRD-02359,Sữa hạt TP-2359,THUC_PHAM,2513000.0,33,1
PRD-02360,Khăn quàng cổ TT-2360,THOI_TRANG,3767000.0,144,1
PRD-02361,Vợt cầu lông TH-2361,THE_THAO,2119000.0,735,1
PRD-02362,Nước mắm truyền thống TP-2362,THUC_PHAM,3226000.0,567,1
PRD-02363,Serum vitamin C LD-2363,LAM_DEP,2600000.0,704,1
PRD-02364,Kem nền LD-2364,LAM_DEP,1567000.0,297,1
PRD-02365,Trái cây sấy TP-2365,THUC_PHAM,2498000.0,877,1
PRD-02366,Micro thu âm DT-2366,DIEN_TU,3121000.0,281,1
PRD-02367,Giày chạy bộ TH-2367,THE_THAO,2432000.0,307,1
PRD-02368,Webcam HD DT-2368,DIEN_TU,1108000.0,386,1
PRD-02369,Giày cao gót TT-2369,THOI_TRANG,3305000.0,645,1
PRD-02370,Tai nghe Bluetooth DT-2370,DIEN_TU,3470000.0,689,1
PRD-02371,Tinh dầu dưỡng tóc LD-2371,LAM_DEP,1318000.0,24,1
PRD-02372,Thảm yoga TH-2372,THE_THAO,3195000.0,397,1
PRD-02373,Quần jogger TT-2373,THOI_TRANG,4132000.0,27,1
PRD-02374,Mũ bơi TH-2374,THE_THAO,3768000.0,683,1
PRD-02375,Ấm siêu tốc GD-2375,GIA_DUNG,4414000.0,330,1
PRD-02376,Bóng bàn TH-2376,THE_THAO,382000.0,876,1
PRD-02377,Nón bucket TT-2377,THOI_TRANG,1613000.0,501,1
PRD-02378,Quần thể thao TH-2378,THE_THAO,1306000.0,14,1
PRD-02379,Ổ cắm thông minh DT-2379,DIEN_TU,1206000.0,991,1
PRD-02380,Áo hoodie TT-2380,THOI_TRANG,775000.0,596,1
PRD-02381,Bình nước thể thao TH-2381,THE_THAO,1882000.0,551,1
PRD-02382,Giày chạy bộ TH-2382,THE_THAO,671000.0,652,1
PRD-02383,Hub USB-C DT-2383,DIEN_TU,1079000.0,280,1
PRD-02384,Bột matcha TP-2384,THUC_PHAM,394000.0,20,1
PRD-02385,Bộ dao nhà bếp GD-2385,GIA_DUNG,4883000.0,453,1
PRD-02386,Hộp đựng thực phẩm GD-2386,GIA_DUNG,1633000.0,447,1
PRD-02387,Nước mắm truyền thống TP-2387,THUC_PHAM,2774000.0,80,1
PRD-02388,Gối ngủ GD-2388,GIA_DUNG,4593000.0,486,1
PRD-02389,Đèn LED trang trí GD-2389,GIA_DUNG,1055000.0,994,1
PRD-02390,Đèn LED trang trí GD-2390,GIA_DUNG,2901000.0,103,1
PRD-02391,Đồng hồ thông minh DT-2391,DIEN_TU,672000.0,241,1
PRD-02392,Sữa tắm LD-2392,LAM_DEP,708000.0,913,1
PRD-02393,Bình nước thể thao TH-2393,THE_THAO,2721000.0,567,1
PRD-02394,Quần thể thao TH-2394,THE_THAO,825000.0,447,1
PRD-02395,Túi xách da TT-2395,THOI_TRANG,2777000.0,622,1
PRD-02396,Tai nghe Bluetooth DT-2396,DIEN_TU,4944000.0,296,1
PRD-02397,Máy tính bảng DT-2397,DIEN_TU,1721000.0,929,1
PRD-02398,Găng tay gym TH-2398,THE_THAO,876000.0,484,1
PRD-02399,Máy hút bụi mini GD-2399,GIA_DUNG,2184000.0,962,1
PRD-02400,Nón bucket TT-2400,THOI_TRANG,100000.0,803,1
PRD-02401,Bộ cọ trang điểm LD-2401,LAM_DEP,3331000.0,592,1
PRD-02402,Phấn phủ LD-2402,LAM_DEP,4637000.0,50,1
PRD-02403,Cáp sạc nhanh DT-2403,DIEN_TU,124000.0,37,1
PRD-02404,Kem dưỡng ẩm LD-2404,LAM_DEP,3509000.0,792,1
PRD-02405,Áo thể thao TH-2405,THE_THAO,373000.0,743,1
PRD-02406,Thớt gỗ GD-2406,GIA_DUNG,1641000.0,322,1
PRD-02407,Máy tính bảng DT-2407,DIEN_TU,3011000.0,697,1
PRD-02408,Bộ dao nhà bếp GD-2408,GIA_DUNG,3696000.0,238,1
PRD-02409,Trà xanh hữu cơ TP-2409,THUC_PHAM,2465000.0,599,1
PRD-02410,Gối ngủ GD-2410,GIA_DUNG,271000.0,490,1
PRD-02411,Đồng hồ thời trang TT-2411,THOI_TRANG,4574000.0,324,1
PRD-02412,Ốp lưng điện thoại DT-2412,DIEN_TU,3303000.0,202,1
PRD-02413,Quần jogger TT-2413,THOI_TRANG,3811000.0,534,1
PRD-02414,Xịt khoáng LD-2414,LAM_DEP,3769000.0,926,1
PRD-02415,Bóng rổ TH-2415,THE_THAO,3222000.0,865,1
PRD-02416,Áo sơ mi TT-2416,THOI_TRANG,944000.0,378,1
PRD-02417,Kính bơi TH-2417,THE_THAO,2776000.0,139,1
PRD-02418,Bột matcha TP-2418,THUC_PHAM,4119000.0,952,1
PRD-02419,Tai nghe Bluetooth DT-2419,DIEN_TU,4596000.0,124,1
PRD-02420,Mascara LD-2420,LAM_DEP,1871000.0,76,1
PRD-02421,Sữa rửa mặt LD-2421,LAM_DEP,4730000.0,44,1
PRD-02422,Webcam HD DT-2422,DIEN_TU,1729000.0,57,1
PRD-02423,Nồi cơm điện GD-2423,GIA_DUNG,4205000.0,670,1
PRD-02424,Mascara LD-2424,LAM_DEP,794000.0,737,1
PRD-02425,Đèn LED trang trí GD-2425,GIA_DUNG,3997000.0,345,1
PRD-02426,Adapter WiFi DT-2426,DIEN_TU,4848000.0,938,1
PRD-02427,Trà xanh hữu cơ TP-2427,THUC_PHAM,3117000.0,339,1
PRD-02428,Trái cây sấy TP-2428,THUC_PHAM,3839000.0,573,1
PRD-02429,Bộ dao nhà bếp GD-2429,GIA_DUNG,173000.0,235,1
PRD-02430,Bộ dao nhà bếp GD-2430,GIA_DUNG,2024000.0,426,1
PRD-02431,Bàn phím cơ DT-2431,DIEN_TU,4367000.0,233,1
PRD-02432,Tương ớt TP-2432,THUC_PHAM,712000.0,502,1
PRD-02433,Gối ngủ GD-2433,GIA_DUNG,273000.0,512,1
PRD-02434,USB 64GB DT-2434,DIEN_TU,1591000.0,237,1
PRD-02435,Thớt gỗ GD-2435,GIA_DUNG,4293000.0,707,1
PRD-02436,Trà xanh hữu cơ TP-2436,THUC_PHAM,1032000.0,234,1
PRD-02437,Kem chống nắng LD-2437,LAM_DEP,2815000.0,996,1
PRD-02438,Cáp sạc nhanh DT-2438,DIEN_TU,1541000.0,737,1
PRD-02439,Bánh tráng cuốn TP-2439,THUC_PHAM,125000.0,515,1
PRD-02440,Hộp đựng thực phẩm GD-2440,GIA_DUNG,4590000.0,354,1
PRD-02441,Tạ tay 5kg TH-2441,THE_THAO,356000.0,71,1
PRD-02442,Bàn phím cơ DT-2442,DIEN_TU,3274000.0,73,1
PRD-02443,Tai nghe Bluetooth DT-2443,DIEN_TU,3211000.0,696,1
PRD-02444,Máy sấy tóc GD-2444,GIA_DUNG,3456000.0,212,1
PRD-02445,Áo khoác gió TT-2445,THOI_TRANG,2010000.0,251,1
PRD-02446,Máy hút bụi mini GD-2446,GIA_DUNG,1499000.0,75,1
PRD-02447,Mì ăn liền TP-2447,THUC_PHAM,1885000.0,459,1
PRD-02448,Đèn LED bàn DT-2448,DIEN_TU,112000.0,459,1
PRD-02449,Bình nước thể thao TH-2449,THE_THAO,3364000.0,994,1
PRD-02450,Ổ cứng SSD DT-2450,DIEN_TU,406000.0,274,1
PRD-02451,Áo hoodie TT-2451,THOI_TRANG,4353000.0,525,1
PRD-02452,Ấm siêu tốc GD-2452,GIA_DUNG,3180000.0,629,1
PRD-02453,Khô bò miếng TP-2453,THUC_PHAM,1389000.0,932,1
PRD-02454,Thắt lưng da TT-2454,THOI_TRANG,2303000.0,859,1
PRD-02455,Dây nhảy TH-2455,THE_THAO,2659000.0,817,1
PRD-02456,Quần jean nữ TT-2456,THOI_TRANG,293000.0,728,1
PRD-02457,Ốp lưng điện thoại DT-2457,DIEN_TU,4595000.0,913,1
PRD-02458,Máy hút bụi mini GD-2458,GIA_DUNG,578000.0,91,1
PRD-02459,Đèn LED trang trí GD-2459,GIA_DUNG,2620000.0,659,1
PRD-02460,Máy xay sinh tố GD-2460,GIA_DUNG,2429000.0,173,1
PRD-02461,Mật ong nguyên chất TP-2461,THUC_PHAM,3501000.0,710,1
PRD-02462,Giày cao gót TT-2462,THOI_TRANG,836000.0,567,1
PRD-02463,Áo thể thao TH-2463,THE_THAO,3308000.0,764,1
PRD-02464,Bánh pía TP-2464,THUC_PHAM,265000.0,335,1
PRD-02465,Kẹo dừa Bến Tre TP-2465,THUC_PHAM,2174000.0,654,1
PRD-02466,Bột matcha TP-2466,THUC_PHAM,655000.0,705,1
PRD-02467,Serum vitamin C LD-2467,LAM_DEP,4536000.0,181,1
PRD-02468,Balo thời trang TT-2468,THOI_TRANG,1589000.0,177,1
PRD-02469,Mascara LD-2469,LAM_DEP,672000.0,459,1
PRD-02470,Giày chạy bộ TH-2470,THE_THAO,290000.0,449,1
PRD-02471,Webcam HD DT-2471,DIEN_TU,4139000.0,842,1
PRD-02472,Ấm siêu tốc GD-2472,GIA_DUNG,3726000.0,39,1
PRD-02473,Bóng đá TH-2473,THE_THAO,2299000.0,162,1
PRD-02474,Nồi cơm điện GD-2474,GIA_DUNG,4823000.0,535,1
PRD-02475,Thớt gỗ GD-2475,GIA_DUNG,2447000.0,883,1
PRD-02476,Màn hình LED DT-2476,DIEN_TU,3296000.0,511,1
PRD-02477,Bóng bàn TH-2477,THE_THAO,1768000.0,579,1
PRD-02478,Trái cây sấy TP-2478,THUC_PHAM,2832000.0,196,1
PRD-02479,Váy liền TT-2479,THOI_TRANG,893000.0,137,1
PRD-02480,Mật ong nguyên chất TP-2480,THUC_PHAM,339000.0,670,1
PRD-02481,Dầu gội thảo dược LD-2481,LAM_DEP,374000.0,379,1
PRD-02482,Chuông cửa thông minh DT-2482,DIEN_TU,1999000.0,473,1
PRD-02483,Trái cây sấy TP-2483,THUC_PHAM,4496000.0,109,1
PRD-02484,Quạt điện GD-2484,GIA_DUNG,1979000.0,37,1
PRD-02485,Kem dưỡng ẩm LD-2485,LAM_DEP,447000.0,389,1
PRD-02486,Áo sơ mi TT-2486,THOI_TRANG,1212000.0,653,1
PRD-02487,Kính bơi TH-2487,THE_THAO,3676000.0,175,1
PRD-02488,Áo hoodie TT-2488,THOI_TRANG,4768000.0,548,1
PRD-02489,Váy liền TT-2489,THOI_TRANG,777000.0,602,1
PRD-02490,Mascara LD-2490,LAM_DEP,563000.0,672,1
PRD-02491,Mũ bơi TH-2491,THE_THAO,484000.0,487,1
PRD-02492,Mũ lưỡi trai TT-2492,THOI_TRANG,4903000.0,401,1
PRD-02493,Mũ bơi TH-2493,THE_THAO,2598000.0,663,1
PRD-02494,Bột matcha TP-2494,THUC_PHAM,2847000.0,411,1
PRD-02495,Dầu gội thảo dược LD-2495,LAM_DEP,4491000.0,98,1
PRD-02496,Bộ cọ trang điểm LD-2496,LAM_DEP,160000.0,648,1
PRD-02497,Ấm siêu tốc GD-2497,GIA_DUNG,2733000.0,78,1
PRD-02498,Bình giữ nhiệt GD-2498,GIA_DUNG,821000.0,613,1
PRD-02499,Hạt điều rang muối TP-2499,THUC_PHAM,4523000.0,422,1
PRD-02500,Loa di động DT-2500,DIEN_TU,4593000.0,535,1
PRD-02501,Áo hoodie TT-2501,THOI_TRANG,1712000.0,578,1
PRD-02502,Khăn quàng cổ TT-2502,THOI_TRANG,206000.0,326,1
PRD-02503,Đồng hồ thời trang TT-2503,THOI_TRANG,4076000.0,78,1
PRD-02504,Micro thu âm DT-2504,DIEN_TU,2172000.0,35,1
PRD-02505,Quần thể thao TH-2505,THE_THAO,3943000.0,947,1
PRD-02506,Tương ớt TP-2506,THUC_PHAM,2490000.0,915,1
PRD-02507,Socola đen TP-2507,THUC_PHAM,253000.0,347,1
PRD-02508,Kem nền LD-2508,LAM_DEP,3512000.0,898,1
PRD-02509,Thắt lưng da TT-2509,THOI_TRANG,2105000.0,584,1
PRD-02510,Mặt nạ dưỡng da LD-2510,LAM_DEP,4698000.0,378,1
PRD-02511,Đèn LED trang trí GD-2511,GIA_DUNG,3498000.0,431,1
PRD-02512,Thảm yoga TH-2512,THE_THAO,3934000.0,492,1
PRD-02513,Mì ăn liền TP-2513,THUC_PHAM,1710000.0,221,1
PRD-02514,Áo sơ mi TT-2514,THOI_TRANG,4001000.0,740,1
PRD-02515,Thắt lưng da TT-2515,THOI_TRANG,440000.0,725,1
PRD-02516,Găng tay gym TH-2516,THE_THAO,1641000.0,225,1
PRD-02517,Hạt điều rang muối TP-2517,THUC_PHAM,4576000.0,746,1
PRD-02518,Tương ớt TP-2518,THUC_PHAM,763000.0,349,1
PRD-02519,Bánh pía TP-2519,THUC_PHAM,3099000.0,759,1
PRD-02520,Quạt điện GD-2520,GIA_DUNG,302000.0,184,1
PRD-02521,Kem chống nắng LD-2521,LAM_DEP,527000.0,416,1
PRD-02522,Trái cây sấy TP-2522,THUC_PHAM,1803000.0,635,1
PRD-02523,Mascara LD-2523,LAM_DEP,417000.0,383,1
PRD-02524,Kem dưỡng ẩm LD-2524,LAM_DEP,4251000.0,952,1
PRD-02525,Dầu gội thảo dược LD-2525,LAM_DEP,125000.0,498,1
PRD-02526,Đai bảo vệ đầu gối TH-2526,THE_THAO,1865000.0,967,1
PRD-02527,Thảm yoga TH-2527,THE_THAO,1098000.0,292,1
PRD-02528,Quần short TT-2528,THOI_TRANG,2687000.0,373,1
PRD-02529,Mì ăn liền TP-2529,THUC_PHAM,1879000.0,199,1
PRD-02530,Dây nhảy TH-2530,THE_THAO,3638000.0,144,1
PRD-02531,Bộ dao nhà bếp GD-2531,GIA_DUNG,2317000.0,994,1
PRD-02532,Quần thể thao TH-2532,THE_THAO,1411000.0,858,1
PRD-02533,Áo thun nam TT-2533,THOI_TRANG,4375000.0,529,1
PRD-02534,Bánh pía TP-2534,THUC_PHAM,3624000.0,474,1
PRD-02535,Dầu gội thảo dược LD-2535,LAM_DEP,4066000.0,300,1
PRD-02536,Rèm cửa GD-2536,GIA_DUNG,2914000.0,223,1
PRD-02537,Khô bò miếng TP-2537,THUC_PHAM,58000.0,898,1
PRD-02538,Áo khoác gió TT-2538,THOI_TRANG,234000.0,581,1
PRD-02539,Chuông cửa thông minh DT-2539,DIEN_TU,4724000.0,890,1
PRD-02540,Dây nhảy TH-2540,THE_THAO,2858000.0,132,1
PRD-02541,Bóng rổ TH-2541,THE_THAO,3355000.0,641,1
PRD-02542,Trà xanh hữu cơ TP-2542,THUC_PHAM,1693000.0,432,1
PRD-02543,Bánh tráng cuốn TP-2543,THUC_PHAM,2843000.0,390,1
PRD-02544,Áo khoác gió TT-2544,THOI_TRANG,3343000.0,78,1
PRD-02545,Găng tay gym TH-2545,THE_THAO,3386000.0,645,1
PRD-02546,Máy xay sinh tố GD-2546,GIA_DUNG,1852000.0,787,1
PRD-02547,Bình giữ nhiệt GD-2547,GIA_DUNG,3919000.0,294,1
PRD-02548,Bàn phím cơ DT-2548,DIEN_TU,2492000.0,258,1
PRD-02549,Giày cao gót TT-2549,THOI_TRANG,4033000.0,361,1
PRD-02550,Webcam HD DT-2550,DIEN_TU,1856000.0,921,1
PRD-02551,Máy sấy tóc GD-2551,GIA_DUNG,2751000.0,466,1
PRD-02552,Mì ăn liền TP-2552,THUC_PHAM,765000.0,995,1
PRD-02553,Găng tay gym TH-2553,THE_THAO,3801000.0,745,1
PRD-02554,Adapter WiFi DT-2554,DIEN_TU,1186000.0,678,1
PRD-02555,Loa di động DT-2555,DIEN_TU,4772000.0,849,1
PRD-02556,Camera hành trình DT-2556,DIEN_TU,2862000.0,926,1
PRD-02557,Granola ngũ cốc TP-2557,THUC_PHAM,2255000.0,335,1
PRD-02558,Nước mắm truyền thống TP-2558,THUC_PHAM,3188000.0,737,1
PRD-02559,Bột matcha TP-2559,THUC_PHAM,1298000.0,23,1
PRD-02560,Hộp đựng thực phẩm GD-2560,GIA_DUNG,345000.0,934,1
PRD-02561,Quạt điện GD-2561,GIA_DUNG,521000.0,71,1
PRD-02562,Chảo chống dính GD-2562,GIA_DUNG,2760000.0,812,1
PRD-02563,Giày sneaker TT-2563,THOI_TRANG,4305000.0,810,1
PRD-02564,Vớ cotton TT-2564,THOI_TRANG,1207000.0,759,1
PRD-02565,Tẩy trang LD-2565,LAM_DEP,2548000.0,111,1
PRD-02566,Quạt điện GD-2566,GIA_DUNG,4725000.0,492,1
PRD-02567,Khăn quàng cổ TT-2567,THOI_TRANG,2776000.0,57,1
PRD-02568,Mật ong nguyên chất TP-2568,THUC_PHAM,548000.0,442,1
PRD-02569,Kính mát TT-2569,THOI_TRANG,1993000.0,83,1
PRD-02570,Vợt cầu lông TH-2570,THE_THAO,1933000.0,165,1
PRD-02571,Webcam HD DT-2571,DIEN_TU,3001000.0,151,1
PRD-02572,Sữa tắm LD-2572,LAM_DEP,930000.0,950,1
PRD-02573,Mũ bơi TH-2573,THE_THAO,1002000.0,340,1
PRD-02574,Quạt mini USB DT-2574,DIEN_TU,3614000.0,139,1
PRD-02575,Màn hình LED DT-2575,DIEN_TU,4628000.0,415,1
PRD-02576,Cà phê Arabica TP-2576,THUC_PHAM,4793000.0,670,1
PRD-02577,Xịt khoáng LD-2577,LAM_DEP,3252000.0,872,1
PRD-02578,Cà phê Arabica TP-2578,THUC_PHAM,3826000.0,96,1
PRD-02579,Ổ cắm thông minh DT-2579,DIEN_TU,1093000.0,914,1
PRD-02580,Sữa rửa mặt LD-2580,LAM_DEP,2721000.0,595,1
PRD-02581,Ổ cắm thông minh DT-2581,DIEN_TU,4880000.0,269,1
PRD-02582,Mascara LD-2582,LAM_DEP,341000.0,338,1
PRD-02583,Rèm cửa GD-2583,GIA_DUNG,4097000.0,686,1
PRD-02584,Vợt cầu lông TH-2584,THE_THAO,356000.0,877,1
PRD-02585,Dầu gội thảo dược LD-2585,LAM_DEP,897000.0,88,1
PRD-02586,Mascara LD-2586,LAM_DEP,2377000.0,654,1
PRD-02587,Đồng hồ thời trang TT-2587,THOI_TRANG,958000.0,65,1
PRD-02588,Váy liền TT-2588,THOI_TRANG,3053000.0,654,1
PRD-02589,Gối ngủ GD-2589,GIA_DUNG,2841000.0,388,1
PRD-02590,Chuông cửa thông minh DT-2590,DIEN_TU,1426000.0,455,1
PRD-02591,Nước hoa LD-2591,LAM_DEP,4826000.0,164,1
PRD-02592,Thớt gỗ GD-2592,GIA_DUNG,4713000.0,399,1
PRD-02593,Kem dưỡng ẩm LD-2593,LAM_DEP,1675000.0,509,1
PRD-02594,Serum vitamin C LD-2594,LAM_DEP,214000.0,309,1
PRD-02595,Kem dưỡng ẩm LD-2595,LAM_DEP,4814000.0,291,1
PRD-02596,Serum vitamin C LD-2596,LAM_DEP,2586000.0,852,1
PRD-02597,Tương ớt TP-2597,THUC_PHAM,723000.0,244,1
PRD-02598,Mặt nạ dưỡng da LD-2598,LAM_DEP,960000.0,896,1
PRD-02599,Webcam HD DT-2599,DIEN_TU,4400000.0,61,1
PRD-02600,Hub USB-C DT-2600,DIEN_TU,1245000.0,64,1
PRD-02601,Micro thu âm DT-2601,DIEN_TU,246000.0,831,1
PRD-02602,Dầu gội thảo dược LD-2602,LAM_DEP,2530000.0,914,1
PRD-02603,Đai bảo vệ đầu gối TH-2603,THE_THAO,2923000.0,538,1
PRD-02604,Cà phê Arabica TP-2604,THUC_PHAM,1817000.0,621,1
PRD-02605,Tạ tay 5kg TH-2605,THE_THAO,2891000.0,775,1
PRD-02606,Bình nước thể thao TH-2606,THE_THAO,3897000.0,570,1
